egreedy,0.6795299745196125,1.2436026737685624,1.752858171122219,2.239194291722726,2.695964487236757,3.094243745431299,3.5038497645517253,3.8848790493979326,4.224146848885107,4.558554812736081,4.913698673671382,5.24728698609582,5.589226311012392,5.910286638069912,6.224887222455509,6.497177679821191,6.806679615851686,7.093365312797721,7.358374151035853,7.677749637327787,7.997333992791222,8.272904511158986,8.563301416041705,8.807063827654234,9.084751665949723,9.34476031344139,9.590912859938,9.877603787808766,10.156582229521142,10.407291897707024,10.646729409187497,10.88456190170983,11.128586552371244,11.352741599080007,11.605376121211316,11.83719026827964,12.077484537504423,12.297017814737915,12.538503889421692,12.762920794915118,12.996036538732604,13.187853472881285,13.396201906708283,13.606012706735871,13.825927717724909,14.078392409056498,14.2991004806126,14.49108853109802,14.711165138074485,14.96202011846479,15.195276415642324,15.402282061450396,15.610753113901737,15.793742599745396,16.03814588567702,16.2421938920322,16.45984244696865,16.656672072941937,16.86670450872242,17.052840195073664,17.27395350359522,17.470933796060667,17.66220802605758,17.859969493845256,18.04215111703155,18.20157234842016,18.405646058680862,18.57103842463976,18.771420968843696,18.95669199765013,19.123253056666478,19.331416355956314,19.491772536255453,19.668851004201898,19.80177725334883,19.975925701971388,20.152193305744827,20.345155620411344,20.533000553342422,20.705078133927376,20.903558207919474,21.076764258681347,21.257624466046714,21.44077804554375,21.59139221574259,21.75901100133261,21.95515563883938,22.140065722566877,22.29839008935103,22.47097898839434,22.653391200043323,22.855664997745553,23.036133536718477,23.179304830548663,23.384277585244188,23.495565732206757,23.65178490831041,23.79412229815081,23.93739075487275,24.105532552561396,24.286330926278932,24.425462270592252,24.593546935312055,24.75260717815756,24.90383900188316,25.059954607547617,25.206860214066715,25.344275948629555,25.499028405418496,25.6595225229616,25.812654860567452,25.966736360034613,26.10078025984567,26.2473898190466,26.404225909143932,26.556183838962312,26.695401121113566,26.84123809177118,26.96315837242907,27.102976563839153,27.23898281115416,27.4049083338564,27.53211067302938,27.67769159715589,27.79672037558703,27.902857205453387,28.041121193941244,28.163641265015446,28.302357421808537,28.415748060418117,28.560072416218315,28.65565852336542,28.79961344292409,28.911028117147108,29.040105117971322,29.16539039712245,29.298472623857585,29.46223717687706,29.622188380141655,29.737936887553577,29.86659682926246,29.994328561587412,30.120899687025787,30.2617359948765,30.386018796904246,30.502543088144005,30.664035929825992,30.77269775899836,30.866570780808534,30.95958845794238,31.089533223378616,31.20981314053703,31.335111966800845,31.47635700413076,31.559311246749658,31.683744277921424,31.784172380249,31.90740758006447,32.006011426127934,32.13367371435759,32.23009802441704,32.3637426757824,32.4774246369947,32.572802319335665,32.70148356422199,32.81092519408241,32.89294706676484,33.0129139075278,33.122305833644525,33.22416465264405,33.33988550720247,33.45377611880521,33.58079534538712,33.70449812399483,33.799435419389134,33.91295281738061,34.017264238609876,34.129767112811805,34.25697327843739,34.369069584598094,34.46686199123306,34.586588642992226,34.701630267638066,34.790146297465306,34.85599442339291,34.96756307620062,35.04621304687133,35.12690052305183,35.26210787458729,35.396305930569746,35.48892493701669,35.590799654086105,35.71192807763708,35.80361016279775,35.89075646758941,35.96310074398328,36.07955733063731,36.153184749512185,36.250127701277165,36.33364379988068,36.42462709975481,36.508453421684656,36.62873700186429,36.72462583839465,36.836029582290756,36.91973386308676,37.00586213136048,37.103238163744656,37.19255875917686,37.275081502238926,37.36334810072138,37.45618446554129,37.54666726859132,37.63391320012211,37.71964236557543,37.77002634052852,37.90027819547184,37.95238527934701,38.02259424103563,38.09248994749642,38.201760063012266,38.27869331309015,38.366106208003174,38.44674108372204,38.4913071041706,38.584851098325956,38.648899390492836,38.741909562086185,38.79216365227473,38.888862517836685,38.95187974458941,39.06339104705679,39.12370318303041,39.19684984185728,39.267420327928214,39.34475213672806,39.41184573675509,39.51206738904993,39.586232291773015,39.6515637694485,39.75496817567911,39.83483014604601,39.88978843482446,39.96576950906712,40.02455198079944,40.08630264913342,40.15316192534896,40.202732944816645,40.286004797148045,40.32356601724404,40.407773606217695,40.496149843121714,40.56157247770567,40.623086790489324,40.688390374029055,40.75690692499366,40.81708690839068,40.86829551735621,40.963507509355125,41.037230081016794,41.09973124650627,41.177449452804964,41.23232531988699,41.296758794504235,41.37840381860388,41.418928284019,41.4562148644781,41.52972297223374,41.59531013539909,41.65184106072135,41.72230394168259,41.75448983350213,41.84355902023732,41.907677682659944,41.95932388770449,42.01010000216362,42.06896149709497,42.115383478397995,42.162482842769016,42.2298940191091,42.28440370192079,42.32133185178749,42.363573382439505,42.42091904494536,42.508321785126086,42.567128384900265,42.63877879927072,42.69857892840571,42.77908213225295,42.84185956188494,42.92515420875816,42.97459119942676,43.03308997486229,43.09126240369004,43.131870108077756,43.193130831020355,43.23947133067299,43.26000589447649,43.33386996952568,43.39932645131552,43.46585261923972,43.513125191155936,43.529659742273395,43.583849763343615,43.61074408908739,43.66620605320471,43.69675884989498,43.75180570776686,43.769659522000474,43.82671301364112,43.86362916709711,43.9430501206955,43.96506217409084,44.01574906345471,44.07332438950335,44.11727745503148,44.16965904939381,44.215636343506056,44.26364778409584,44.31708924072941,44.37227182139328,44.39923439587329,44.452084134250654,44.498648497893015,44.53172961506523,44.56221407112699,44.645473485576986,44.68198131354527,44.70945384772767,44.73729818228122,44.808460398845796,44.85904519909012,44.923686907549744,44.99252946046536,45.02787492999743,45.08203544068916,45.15029602344851,45.20639793665658,45.25336014909329,45.31315691669664,45.37823918333011,45.410444181442024,45.444889308559496,45.51552599722849,45.54850916160565,45.594161528873705,45.63336494055183,45.63894688109471,45.69059214416537,45.71733098566791,45.744312115316234,45.794117923980245,45.83878365804929,45.89515674804964,45.93655129618038,45.99872520483393,46.04651624654467,46.099881126723226,46.16695647490552,46.24877471677098,46.302542756823655,46.371485110762286,46.40038747990552,46.4345348488464,46.45345447304391,46.48433880944774,46.51108266776758,46.54276952104972,46.59042349466517,46.59746324899206,46.63837521806896,46.635052216177684,46.693820051137756,46.70418751153509,46.77619126083111,46.81361974110802,46.88593750963977,46.92533734318061,46.98640446393971,47.03315892492768,47.04209496399523,47.0872128133324,47.11937347831774,47.13564428958303,47.18447540446397,47.23445849093429,47.28177740374006,47.32083291119508,47.34338652513088,47.351026292682725,47.386632481382364,47.41951029517004,47.451456792408045,47.48551951068804,47.52679498433744,47.56436922242184,47.6168832749813,47.65931916845101,47.704224224637784,47.73676151481375,47.77976821238481,47.833255906280165,47.87220543507513,47.925732838621514,47.93653736709366,47.990106302468035,48.02365297520796,48.06317695391969,48.076822452046514,48.09858943541104,48.138264980869224,48.165965321947404,48.24453108225181,48.28979396777561,48.32578592710385,48.358273190141865,48.37489158711433,48.4345520964017,48.46612533434008,48.51339777087786,48.534390608585056,48.58801523737657,48.61312332886642,48.62038094600971,48.667878140443904,48.68414710098368,48.73658957968585,48.760574723268604,48.79332520769471,48.82334250461416,48.85235577377384,48.86985460556248,48.916904953296466,48.962696962698466,48.98505443837998,49.02575194975569,49.03035570167313,49.04949886122244,49.08888032230229,49.09101694181707,49.121961035487615,49.15879034237431,49.19091635402183,49.1967504301812,49.20833842998308,49.24322016069095,49.27668599199753,49.27958333017983,49.3103206981739,49.33066345582097,49.32728211124039,49.33136428733995,49.35460300506773,49.3833221668212,49.442115275874635,49.513196454821326,49.50217210003459,49.51110535491021,49.547236004534405,49.61700336426371,49.625781590899564,49.67367012229517,49.69508818011543,49.72865382768163,49.78555368508038,49.82374551061164,49.83396475798949,49.88662939479153,49.9019705649964,49.92857331313214,49.96147615315674,49.99658436810876,49.98721080587668,50.02835931053863,50.06873729230071,50.10391519664101,50.12186149964179,50.152891794349124,50.16374883525965,50.17285881102761,50.20032655023185,50.23297450757881,50.2693735803658,50.295291457694475,50.33391827502792,50.3578986692984,50.4029157431575,50.40204743907371,50.40188778058009,50.427263826346824,50.45254744187597,50.48953533782759,50.514050961401985,50.51388163086319,50.54785059206616,50.59816097969537,50.59656729734879,50.63518786937391,50.63852487362653,50.67155652788049,50.694045831421896,50.73008256210155,50.75395311516738,50.78918512868647,50.81764299354565,50.857125760462104,50.87537527956263,50.91805866266773,50.95219049686253,50.9704584787076,51.004743369581035,51.01703401820421,51.02916331427055,51.06910574343355,51.06371258007283,51.069948148049605,51.11493195655975,51.175735377884024,51.19127032457584,51.17695211834406,51.200334279953076,51.24442229250557,51.28054578718731,51.32026186212943,51.31290927535051,51.318191508525736,51.355917819521665,51.3973529064865,51.40467514891535,51.45153141568062,51.43832399203814,51.444360865323546,51.464797953614145,51.476442169267116,51.503395878012526,51.50532452071373,51.52559461604124,51.58060616864002,51.60560037504461,51.64629877508276,51.6657696650619,51.68827273095919,51.73413763057695,51.77472577724093,51.80878441729896,51.837041802126926,51.87231458845734,51.88881648817151,51.9111617043262,51.948098777965164,51.940763622080794,51.972750816065066,52.023785459771766,52.03281663682723,52.05288584495485,52.06985228569282,52.09611128161688,52.10978266764544,52.118184211134846,52.143280873860455,52.174989592585256,52.19961221002275,52.227860755453904,52.267590478550375,52.259258790306916,52.303647802952575,52.32690436388859,52.33239473547131,52.35334161386136,52.39411263423549,52.40879651649251,52.43194888561731,52.44302410580901,52.441945694686474,52.444843700538115,52.468777936647626,52.47882239143662,52.5133180343935,52.4919045372913,52.542558341222296,52.57007492555255,52.58372778714156,52.576327281975885,52.56625610805242,52.54285684817616,52.56233342792119,52.626570437213694,52.63923620941111,52.666577144261325,52.680285659096356,52.704366112357214,52.67541041392322,52.65082736832171,52.669942407395595,52.689463575914246,52.70037282730119,52.73220584647543,52.734203460843275,52.772622995996876,52.783505276709256,52.813875334253716,52.84847885195131,52.873630852825116,52.90087638285384,52.8779839006923,52.88367708191862,52.90378022810203,52.91950040299628,52.9327714989524,52.93144365377978,52.95443867821995,52.95867680869936,52.98499664069476,53.01881850031355,53.01745043431259,53.03811329531066,53.01771708301593,53.03444856801674,53.0517904457648,53.04906283124245,53.037183821655546,53.03032132282966,53.019727368556396,53.01093301136458,53.008055813126006,53.01112714764544,53.00093713300464,53.011163036545526,53.011422567975146,53.03589174809791,53.05991627023109,53.05758329265528,53.09385126614397,53.1033422009593,53.12532642456971,53.13777739377843,53.15429365579547,53.16331186900573,53.187176001839184,53.18656451211089,53.210158227359145,53.233506989535634,53.23210320856998,53.26418499313233,53.2970080689142,53.29399138469778,53.316111624115194,53.296681073190236,53.32392394548338,53.35854866048052,53.38322999399794,53.391484611255585,53.418185911288354,53.46651157804097,53.44836228006129,53.43265708668505,53.42437400978198,53.43885692631451,53.438527127291216,53.45697265187597,53.464064179820554,53.482847739391374,53.48037785028622,53.50708946215013,53.51340829578502,53.51800636718447,53.538318174298915,53.565661981959416,53.55519986896358,53.55110865448268,53.56970559342357,53.59551685467417,53.639116706994116,53.63340174364377,53.65239564146887,53.6714509740218,53.69589577819706,53.708982115590864,53.69268374941187,53.72492309875044,53.69979973695475,53.714947187784155,53.76032511818588,53.77700169374249,53.77365305126821,53.778823847976525,53.80171649095043,53.82330376928781,53.847804733910465,53.845784551787844,53.872353964728475,53.88485592535284,53.88228072587569,53.89768022127708,53.909876644966914,53.894010817081465,53.91979642806052,53.91275374966846,53.890971520104856,53.90618092650007,53.917587741198965,53.956342680512805,53.981472230072576,53.95996461552894,53.99766432211885,53.98487278163878,54.009047225513505,54.00698738566787,53.99393642880327,54.01616522030166,54.05747953857188,54.07131427273746,54.087015096837575,54.116562553584615,54.09435712993855,54.119441488159474,54.148981051933546,54.16819621753942,54.179490345065496,54.159802774008305,54.16881112633618,54.209203156035535,54.21646039556349,54.25408832082826,54.26046603111633,54.27791558778439,54.28528283632059,54.26269359350424,54.29674127194146,54.28791382508916,54.28193353252098,54.28731853495597,54.27432217516876,54.28758371903469,54.306418305655264,54.301867982700834,54.303484171698486,54.333464850846255,54.34285128733874,54.32231654543149,54.31080744629912,54.32257557606088,54.32450177171835,54.31031159025603,54.31938575983629,54.343558921813035,54.35192150103866,54.35001288037849,54.373131291872,54.361650583365794,54.36001063572238,54.38760355029185,54.390926360202975,54.41594735149653,54.43655511702208,54.45826342757973,54.47755001907299,54.46335800702198,54.49460941519246,54.51374595000807,54.519659775429375,54.530276625704595,54.54667775247188,54.54425956845527,54.52610525542022,54.53641341850881,54.51437870737003,54.51204994375856,54.54371702874139,54.55409740288637,54.579580439157425,54.59969992307848,54.627828524984025,54.6100410363886,54.625995410681746,54.64815327590011,54.67578235113412,54.68532574485218,54.69124417041333,54.68344491958663,54.68267068697261,54.65897189765713,54.67364493477604,54.67761755019482,54.68976737703767,54.67640684591269,54.676162813962925,54.67197690500097,54.71600295827026,54.75181458321797,54.75252861859463,54.78967749697658,54.77675356141686,54.809406637426186,54.83251501884537,54.852758095472915,54.83359650200275,54.85561254878325,54.86473432683999,54.85066119484796,54.87175186598615,54.881447824618895,54.90119706606741,54.89082844929657,54.89963828631696,54.91945860119672,54.92868898158398,54.95850631586756,54.96352642825465,54.98239077911108,55.01556483209898,55.019718674614225,55.050916168811355,55.05195048615468,55.06191653778186,55.05051671648867,55.04568150457085,55.06115154635906,55.09342626741735,55.09423009076492,55.0988088016306,55.1063537047427,55.12617085166453,55.12852436745777,55.12985785379507,55.152482010315524,55.14713998116686,55.163428206416995,55.17694166124268,55.18649757677132,55.19154280550298,55.20755220516336,55.190752626213886,55.19918459257931,55.223897047367515,55.23031737581636,55.28333084512446,55.3046236249125,55.311976073876714,55.319691672133615,55.33003927369388,55.337794977043366,55.37642820186612,55.39066832856153,55.40076548153181,55.3989245211619,55.453475297012034,55.45198161642693,55.44428060076618,55.45948553297252,55.47982012022997,55.455605652383994,55.44797580156747,55.470316641608655,55.50508289387555,55.52129845960699,55.51303735109117,55.50869540792806,55.521750918416586,55.542991947112114,55.520984263139795,55.520874237795276,55.52968242721669,55.52591728872728,55.55143369551292,55.56020028406218,55.574608342786505,55.593200467411435,55.61491829173381,55.645573667814126,55.631388316216444,55.64186555953061,55.67194165320843,55.68838441959268,55.681856866448925,55.69002004531838,55.73345654795075,55.72445182416986,55.7229862602547,55.72418768599143,55.747925124320055,55.763012651976645,55.78401552322009,55.80877958244102,55.82295181429049,55.81788192955291,55.80697157467097,55.80775462833472,55.79824914379131,55.82439391117734,55.82149660724336,55.82394201930948,55.84362840536419,55.85023954889037,55.85852732495174,55.861262358334294,55.87206696289979,55.88899730917151,55.91879981666044,55.934766167831505,55.93992934025837,55.93421783439516,55.949483573194144,55.970017286625215,56.00284634809846,56.020382046817325,56.01346841628269,56.01846595678824,56.05594621423308,56.02328248047668,56.05655004045283,56.059923894632576,56.09551164531318,56.09535559611592,56.060331327987384,56.066304923222184,56.080961466395586,56.11312406637414,56.13900386131136,56.148721267447215,56.16409288580468,56.18952545329513,56.16193162264232,56.167427766288455,56.191614822401554,56.1559990688907,56.15607847902741,56.1601738759569,56.16193946194784,56.1759727464981,56.196920110036544,56.217359719362335,56.1847772640256,56.17616747632895,56.173129493203994,56.19301993415075,56.195601576558225,56.2037622304025,56.200216088810144,56.23970489889878,56.25100536818237,56.25132767055353,56.282696617169364,56.28276998394968,56.32169126558606,56.2920487520188,56.31679088659903,56.35484714649628,56.379318527085395,56.39208212822893,56.417089210447664,56.42711730044218,56.424245840210794,56.43110044554788,56.42778965581449,56.427484466034166,56.420733909942385,56.415558587813806,56.4281430693369,56.45680735451123,56.461757322790746,56.48860642407265,56.52706568068533,56.543789154959505,56.57158151957603,56.55407593872105,56.55001902096873,56.55763768951948,56.56685568178196,56.60296338960278,56.62317951184845,56.61468710755414,56.62435211489444,56.62723256793475,56.618468486208336,56.640304934297575,56.65783290029389,56.663754069857866,56.67541790648008,56.678401740931406,56.65358722740027,56.6686257157635,56.68694902422422,56.71616765628903,56.73577926036154,56.75245584977567,56.76504874783095,56.78276844761404,56.80127113231751,56.80139030823705,56.79048935536363,56.798556815843995,56.805273188013516,56.82955477310026,56.82908889251998,56.86002205964736,56.8707689664915,56.85446884132761,56.87093675297182,56.87606650900344
